Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T15:30:02.981764Z,77.17346459076903,38.73,117188595.24404453,2474636.6083271806,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T15:45:03.493190Z,77.17346459076903,40.078,117039510.00646299,2462737.8784267637,
11441,LightBound,"Indianapolis, IN",2020-10-06T16:00:03.210090Z,77.17346459076903,39.935,100934167.48631284,2460409.714848328,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T16:15:03.397395Z,77.17346459076903,40.656,116661861.01662934,2453580.5030300054,
11441,LightBound,"Indianapolis, IN",2020-10-06T16:30:03.166467Z,77.17346459076903,39.692,100681312.71302126,2459796.7360319775,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T16:45:03.696862Z,77.17346459076903,39.774,116821912.35355283,2468490.695625919,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T17:00:03.125721Z,77.17346459076903,39.757,115949895.88405955,2457954.096417998,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T17:15:02.837515Z,77.17346459076903,39.271,116257293.90238588,2460919.0157117993,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T17:30:03.916285Z,77.17346459076903,40.286,116538577.44089447,2456106.462902047,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T17:45:02.968862Z,77.17346459076903,39.979,115764434.76149136,2457096.356337819,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T18:00:03.759811Z,77.17346459076903,39.307,116873443.72525413,2463071.5853171316,
11441,LightBound,"Indianapolis, IN",2020-10-06T18:15:03.841363Z,77.17346459076903,40.822,103654027.58943872,2469337.9777881093,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T18:30:03.677303Z,77.17346459076903,39.519,116559095.07455496,2459137.141408598,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T18:45:03.373136Z,77.17346459076903,39.481,116720740.85136226,2465544.3486204655,
11441,LightBound,"Indianapolis, IN",2020-10-06T19:00:03.026742Z,77.17346459076903,40.27,110833728.14794959,2455063.4769967697,
11441,LightBound,"Indianapolis, IN",2020-10-06T19:15:03.716561Z,77.17346459076903,40.465,108151193.61355092,2449743.074484099,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T19:30:03.697886Z,77.17346459076903,40.389,116442501.6585042,2455500.4643220217,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T19:45:02.977241Z,77.17346459076903,40.372,116711232.24247287,2461106.132211989,
14230,Frontier,"Fort Wayne, IN",2020-10-06T20:00:03.988464Z,99.48550237062841,43.198,116998589.06735191,2458571.270532033,
14230,Frontier,"Fort Wayne, IN",2020-10-06T20:15:03.391594Z,99.48550237062841,40.551,117327468.47566758,2453102.5579993012,
14230,Frontier,"Fort Wayne, IN",2020-10-06T20:30:02.805792Z,99.48550237062841,41.035,116679004.69573276,2462222.048021806,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T20:45:03.494307Z,77.17346459076903,40.007,116339285.2526074,2462084.130014761,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T21:00:03.549939Z,77.17346459076903,39.851,116470866.13338296,2473009.8194018146,
11441,LightBound,"Indianapolis, IN",2020-10-06T21:15:03.051491Z,77.17346459076903,41.058,109925767.1313215,2464309.416463984,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T21:30:02.787435Z,77.17346459076903,39.846,116728646.65025276,2447267.5105823833,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T21:45:03.743005Z,77.17346459076903,39.578,117141282.20796573,2452894.60872844,
11441,LightBound,"Indianapolis, IN",2020-10-06T22:00:03.599053Z,77.17346459076903,40.401,111783127.4453102,2453538.8967162645,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T22:15:03.230754Z,77.17346459076903,39.463,116280901.80029713,2444224.7049675765,
12226,Purdue University,"West Lafayette, IN",2020-10-06T22:30:03.270745Z,127.7839424178185,41.68,116629134.49701527,2459181.2125938083,
14230,Frontier,"Fort Wayne, IN",2020-10-06T22:45:02.955986Z,99.48550237062841,41.833,116417961.85149056,2472164.550014906,
11441,LightBound,"Indianapolis, IN",2020-10-06T23:00:03.453817Z,77.17346459076903,40.625,110409507.96924974,2466061.049739199,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T23:15:03.226141Z,77.17346459076903,40.051,116777158.10342653,2467199.012604202,
8738,Xiber LLC,"Indianapolis, IN",2020-10-06T23:30:03.145989Z,77.17346459076903,40.091,117253044.91722316,2462408.834659304,
11441,LightBound,"Indianapolis, IN",2020-10-06T23:45:02.882046Z,77.17346459076903,40.735,105022674.78843711,2463824.232058964,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T00:00:03.624950Z,77.17346459076903,39.46,116935761.97966506,2469518.657328073,
11441,LightBound,"Indianapolis, IN",2020-10-07T00:15:03.386391Z,77.17346459076903,40.356,112970670.15135637,2486927.623396642,
11441,LightBound,"Indianapolis, IN",2020-10-07T00:30:02.983505Z,77.17346459076903,40.068,110947703.00286831,2460712.344544652,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T00:45:02.980690Z,77.17346459076903,40.224,116613247.24992703,2462046.7326150667,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T01:00:03.778467Z,77.17346459076903,40.278,117104436.99690072,2461531.9822893804,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T01:15:03.492699Z,178.96241419624894,31.696,117584865.97393304,2461500.5241113617,
12226,Purdue University,"West Lafayette, IN",2020-10-07T01:30:03.140610Z,127.7839424178185,40.559,113958902.68779594,2460928.2061136635,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T01:45:03.721982Z,77.17346459076903,39.503,116397686.28304256,2451218.1885634167,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T02:00:03.533636Z,178.96241419624894,31.356,117708067.19589213,2467492.853459297,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T02:15:03.291694Z,77.17346459076903,40.369,116291900.49071099,2465249.9545863057,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T02:30:03.090400Z,178.96241419624894,30.359,117846905.77819099,2456564.3919592276,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T02:45:02.858221Z,730.6935715412488,60.196,102017716.25416268,2445134.3660710403,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T03:00:03.128225Z,730.6935715412488,60.536,103066585.86533423,2462702.368851721,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T03:15:03.629552Z,730.6935715412488,58.703,100853839.8736875,2445418.433751205,
12226,Purdue University,"West Lafayette, IN",2020-10-07T03:30:03.982263Z,127.7839424178185,39.952,115216811.97757694,2455510.687013265,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T03:45:03.254588Z,178.96241419624894,31.931,117216130.52372219,2485160.4077067724,
11441,LightBound,"Indianapolis, IN",2020-10-07T04:00:03.510830Z,77.17346459076903,40.131,101990878.06958637,2459253.142287403,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T04:15:02.932691Z,178.96241419624894,29.92,117990865.0172247,2461093.5989889684,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T04:30:03.279932Z,77.17346459076903,39.636,116712688.51744941,2460647.1399390954,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T04:45:03.708851Z,77.17346459076903,39.312,117174105.59854864,2464490.445915417,
11441,LightBound,"Indianapolis, IN",2020-10-07T05:00:03.385843Z,77.17346459076903,39.938,108198572.28517929,2459823.106878691,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T05:15:02.988645Z,77.17346459076903,39.752,116861373.73690398,2464290.629861029,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T05:30:03.379983Z,77.17346459076903,39.72,117161307.07091272,2446423.7930523716,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T05:45:02.866839Z,77.17346459076903,39.663,116536743.23102744,2461904.018893126,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T06:00:03.165708Z,77.17346459076903,39.09,116690348.31618448,2472389.6938532083,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T06:15:03.738275Z,178.96241419624894,30.75,117072156.8955573,2459885.4512774255,
12226,Purdue University,"West Lafayette, IN",2020-10-07T06:30:03.160995Z,127.7839424178185,39.191,116969595.96863347,2469622.9770156373,
12226,Purdue University,"West Lafayette, IN",2020-10-07T06:45:02.980974Z,127.7839424178185,40.043,116167696.88563816,2467347.5633213827,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T07:00:02.902938Z,77.17346459076903,39.114,116760232.2524353,2465177.804378574,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T07:15:02.819746Z,77.17346459076903,39.506,116574621.41267966,2460539.3618500237,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T07:30:03.575634Z,77.17346459076903,39.663,117229683.59209406,2473157.025467363,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T07:45:03.110533Z,77.17346459076903,39.156,116617616.18081655,2479454.9917566925,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T08:00:03.603686Z,730.6935715412488,59.112,101970571.59441428,2448917.514379307,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T08:15:02.795530Z,730.6935715412488,58.235,102203385.06974761,2455316.7179600126,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T08:30:03.487419Z,77.17346459076903,40.23,116807920.04474883,2454850.696584532,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T08:45:03.038883Z,730.6935715412488,58.94,101334045.92802571,2453931.8441265756,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T09:00:03.448997Z,730.6935715412488,58.616,102697912.28354806,2456348.3187238746,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T09:15:03.780716Z,730.6935715412488,58.595,102595288.56645751,2445672.895362348,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T09:30:03.521666Z,730.6935715412488,59.178,102707272.39660332,2454850.180343495,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T09:45:02.929560Z,730.6935715412488,59.158,102817343.69766368,2455676.0359649,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T10:00:03.406513Z,730.6935715412488,59.21,101540114.2011676,2413818.380667071,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T10:15:03.316799Z,730.6935715412488,59.017,103079873.26763193,2434282.558321686,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T10:30:02.894315Z,77.17346459076903,38.961,116622850.09182818,2458198.289895269,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T10:45:03.346974Z,77.17346459076903,39.573,117427648.6107016,2480084.980063527,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T11:00:03.691043Z,178.96241419624894,30.974,116991930.9764237,2461391.500552658,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T11:15:03.090582Z,178.96241419624894,30.351,117858081.15554912,2465036.3319210224,
11441,LightBound,"Indianapolis, IN",2020-10-07T11:30:03.944751Z,77.17346459076903,39.471,109279459.49078669,2458863.537605638,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T11:45:03.668426Z,730.6935715412488,58.551,101193030.52430859,2470483.362735509,
14230,Frontier,"Fort Wayne, IN",2020-10-07T12:00:03.214173Z,99.48550237062841,41.94,116752116.99850623,2469802.000201717,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T12:15:03.020643Z,77.17346459076903,39.335,116974504.00557476,2471386.492653326,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T12:30:03.672823Z,77.17346459076903,40.141,116399223.94656979,2460950.025140107,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T12:45:03.197669Z,77.17346459076903,39.596,117135115.06330901,2468695.5254664035,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T13:00:03.755017Z,77.17346459076903,39.968,116990842.84054627,2465877.157054367,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T13:15:03.200789Z,77.17346459076903,40.077,116539628.03500646,2459559.7858406664,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T13:30:03.030822Z,730.6935715412488,59.233,101230658.20599265,2461464.624363185,
12226,Purdue University,"West Lafayette, IN",2020-10-07T13:45:03.204112Z,127.7839424178185,43.041,113755052.87132539,2453558.8701753127,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T14:00:02.976648Z,77.17346459076903,39.9,116888541.88626088,2458813.8396555735,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T14:15:03.796045Z,77.17346459076903,40.134,116923071.6494542,2463454.7272892664,
11441,LightBound,"Indianapolis, IN",2020-10-07T14:30:03.358973Z,77.17346459076903,40.456,104986628.02618863,2472175.5116806556,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T14:45:03.135356Z,77.17346459076903,39.718,116693135.88734832,2460815.1028984357,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T15:00:02.895725Z,178.96241419624894,30.424,117601859.9159372,2467585.416930436,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T15:15:03.485218Z,178.96241419624894,33.74,117679390.64828894,2461980.2671869174,
11441,LightBound,"Indianapolis, IN",2020-10-07T15:30:03.428943Z,77.17346459076903,39.216,103053599.1586627,2463668.1093442403,
11441,LightBound,"Indianapolis, IN",2020-10-07T15:45:03.153107Z,77.17346459076903,44.946,106156218.56891528,2456632.7300300063,
11441,LightBound,"Indianapolis, IN",2020-10-07T16:00:03.375586Z,77.17346459076903,39.608,93310868.93093939,2460041.0619076104,
11441,LightBound,"Indianapolis, IN",2020-10-07T16:15:02.992309Z,77.17346459076903,40.078,112284760.88886988,2463864.2594745625,
11441,LightBound,"Indianapolis, IN",2020-10-07T16:30:03.679869Z,77.17346459076903,40.245,110074205.56043907,2462958.2803728743,
11441,LightBound,"Indianapolis, IN",2020-10-07T16:45:03.262072Z,77.17346459076903,40.149,110236395.50043523,2470480.9419571618,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T17:00:03.129220Z,730.6935715412488,59.63,101564648.51152356,2455358.184662812,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T17:15:03.563408Z,77.17346459076903,39.471,116705461.61171587,2458500.1597509,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T17:30:03.298445Z,730.6935715412488,58.918,102227385.48521039,2458896.8176776515,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T17:45:03.828798Z,730.6935715412488,59.033,101580778.54964194,2444274.745764268,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T18:00:03.656371Z,178.96241419624894,30.967,117434288.16936134,2461895.0917064473,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T18:15:03.008128Z,77.17346459076903,40.292,116698197.73446806,2461127.9486102914,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T18:30:03.052123Z,77.17346459076903,41.01,116934367.70549925,2460535.073393653,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T18:45:03.626142Z,77.17346459076903,39.056,116592558.64075758,2457573.064179901,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T19:00:03.131381Z,77.17346459076903,39.63,117000648.86525632,2459239.7931863233,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T19:15:03.450233Z,77.17346459076903,40.137,116599601.49288361,2470222.9239425953,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T19:30:03.518762Z,77.17346459076903,39.734,116881867.67991602,2468662.613568135,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T19:45:02.974220Z,178.96241419624894,31.287,117540232.24817957,2466832.8724302705,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T20:00:03.380174Z,77.17346459076903,39.256,116966716.37634666,2462558.1928688595,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T20:15:03.819088Z,178.96241419624894,31.748,117854845.77082548,2462165.6170197655,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T20:30:03.160058Z,77.17346459076903,39.508,116816744.01588784,2466515.896768633,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T20:45:03.515230Z,178.96241419624894,31.213,117758663.28529501,2461331.378382593,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T21:00:03.127363Z,77.17346459076903,39.334,117074788.64412801,2455214.9729103902,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T21:15:03.625507Z,730.6935715412488,59.897,102854123.11281358,2453360.840682086,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T21:30:03.257952Z,178.96241419624894,31.809,117744183.62888433,2463108.65788026,
10174,CenturyLink,"Warrensburg, MO",2020-10-07T21:45:03.053515Z,730.6935715412488,59.154,102278371.60008213,2466380.8924888014,
11546,NineStar Connect,"Greenfield, IN",2020-10-07T22:00:03.376991Z,55.67161928072508,40.953,113258308.63645446,2466424.899700009,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T22:15:02.819654Z,77.17346459076903,39.934,116777018.41751903,2460753.695678462,
11441,LightBound,"Indianapolis, IN",2020-10-07T22:30:03.365815Z,77.17346459076903,39.713,113984511.73612544,2459094.364034574,
11441,LightBound,"Indianapolis, IN",2020-10-07T22:45:03.045066Z,77.17346459076903,40.248,106676094.44357798,2458594.3275281643,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T23:00:03.568789Z,178.96241419624894,31.025,116689345.45715079,2468855.350868553,
12226,Purdue University,"West Lafayette, IN",2020-10-07T23:15:03.259808Z,127.7839424178185,40.37,115894159.60484809,2463116.8201614227,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-07T23:30:03.023911Z,178.96241419624894,30.137,117881314.217352,2461414.8675749195,
8738,Xiber LLC,"Indianapolis, IN",2020-10-07T23:45:03.305906Z,77.17346459076903,39.351,116491761.55801396,2459711.93411894,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T00:00:02.877491Z,77.17346459076903,41.56,117032449.58748929,2455002.4353811764,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T00:15:03.744795Z,77.17346459076903,39.704,115775007.09367825,2492342.628176026,
11441,LightBound,"Indianapolis, IN",2020-10-08T00:30:03.715835Z,77.17346459076903,39.765,97136033.89758076,2457457.247082865,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T00:45:03.339066Z,77.17346459076903,39.2,116969043.8210233,2450647.7307961974,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T01:00:03.274374Z,77.17346459076903,39.828,115907436.20153299,2459453.0979540553,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-08T01:15:03.123751Z,178.96241419624894,32.836,117154877.51802075,2463024.341267721,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-08T01:30:03.500199Z,178.96241419624894,32.526,117737282.47232617,2473151.094904373,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T01:45:02.884829Z,77.17346459076903,40.403,116273015.58114357,2466287.155365935,
11441,LightBound,"Indianapolis, IN",2020-10-08T02:00:03.522587Z,77.17346459076903,40.756,106484331.47104608,2460818.0185834807,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T02:15:03.190704Z,77.17346459076903,40.088,115819470.47763771,2468053.889685704,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T02:30:03.258331Z,77.17346459076903,41.237,117224765.52906275,2459696.6335919383,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T02:45:02.981833Z,77.17346459076903,40.566,116955845.76340051,2462348.75081127,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T03:00:03.648822Z,77.17346459076903,39.272,115887466.11154963,2459411.229933713,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T03:15:03.336603Z,77.17346459076903,40.174,116513955.38717483,2470609.9181166375,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T03:30:03.009376Z,77.17346459076903,40.188,116657620.13918442,2454775.4518431653,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T03:45:03.613196Z,77.17346459076903,39.834,116188203.55177322,2470203.2425997495,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T04:00:03.322207Z,77.17346459076903,39.991,115229622.7646115,2471319.6332727503,
11441,LightBound,"Indianapolis, IN",2020-10-08T04:15:03.024731Z,77.17346459076903,40.441,114140495.44609177,2468268.6316844556,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T04:30:03.662542Z,77.17346459076903,40.092,116915317.63573836,2459235.7051864495,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T04:45:03.085987Z,77.17346459076903,39.845,116825191.8811783,2469797.52421093,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T05:00:03.302519Z,77.17346459076903,40.418,117162406.11928001,2458329.532531334,
12226,Purdue University,"West Lafayette, IN",2020-10-08T05:15:03.822841Z,127.7839424178185,39.479,114335428.96559994,2465436.2756061684,
11441,LightBound,"Indianapolis, IN",2020-10-08T05:30:03.507093Z,77.17346459076903,39.303,99622616.19015016,2476724.3827248723,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T05:45:03.704724Z,77.17346459076903,39.374,117263530.95122683,2469988.3386760727,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T06:00:03.437531Z,77.17346459076903,40.307,116985624.23881952,2472701.7009565197,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T06:15:03.048045Z,77.17346459076903,39.399,116666756.99561681,2460158.933501056,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T06:30:03.781290Z,77.17346459076903,39.107,117053446.99973936,2453613.375835142,
12226,Purdue University,"West Lafayette, IN",2020-10-08T06:45:03.251321Z,127.7839424178185,40.656,115185061.16733874,2462755.5558073884,
12226,Purdue University,"West Lafayette, IN",2020-10-08T07:00:02.881027Z,127.7839424178185,39.792,116824303.35088348,2467098.822386495,
12226,Purdue University,"West Lafayette, IN",2020-10-08T07:15:03.613915Z,127.7839424178185,39.416,117015720.37287208,2469992.5534003773,
14230,Frontier,"Fort Wayne, IN",2020-10-08T07:30:03.129475Z,99.48550237062841,40.118,115760669.71442352,2458089.7833634824,
12226,Purdue University,"West Lafayette, IN",2020-10-08T07:45:03.908826Z,127.7839424178185,40.352,116701043.49994777,2458739.1459528296,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T08:00:03.137226Z,77.17346459076903,39.474,116920313.2108108,2461636.4770761714,
12226,Purdue University,"West Lafayette, IN",2020-10-08T08:15:02.904149Z,127.7839424178185,39.875,116995943.65506293,2462145.7530851513,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T08:30:03.580727Z,77.17346459076903,38.692,116496038.93276578,2476236.7595929406,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T08:45:03.018333Z,77.17346459076903,39.606,116962567.31912482,2472165.8025532044,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T09:00:03.421907Z,77.17346459076903,39.405,117020276.64444315,2465965.573650049,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T09:15:02.977196Z,77.17346459076903,39.69,116212536.1871065,2460011.3659739294,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T09:30:03.949231Z,77.17346459076903,39.729,116863980.44072765,2451986.9749111272,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T09:45:03.508766Z,77.17346459076903,39.66,116677452.67257252,2456140.0170241576,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T10:00:03.283314Z,77.17346459076903,39.433,116627310.83102661,2453011.493902918,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-08T10:15:02.952770Z,178.96241419624894,30.905,117537430.17335686,2467397.008832924,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T10:30:03.423910Z,77.17346459076903,39.087,116961914.52524509,2458113.943619974,
14230,Frontier,"Fort Wayne, IN",2020-10-08T10:45:02.967303Z,99.48550237062841,42.951,115615099.0077292,2458174.197130189,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T11:00:03.062654Z,77.17346459076903,39.39,116940829.85205019,2459751.225639911,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T11:15:03.458202Z,77.17346459076903,38.886,117139346.36559236,2448464.569081759,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T11:30:03.174033Z,77.17346459076903,39.169,116946111.90620182,2457032.415812451,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T11:45:03.749939Z,77.17346459076903,38.834,116941294.43732552,2463556.0050490717,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T12:00:03.718799Z,77.17346459076903,40.272,117172549.22800553,2459004.843009761,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T12:15:03.217511Z,77.17346459076903,39.611,116708792.75816631,2456950.553773138,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T12:30:03.344276Z,77.17346459076903,39.15,116868203.3576921,2456119.96757965,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T12:45:02.937786Z,77.17346459076903,39.243,117196291.98482695,2452442.2568076462,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T13:00:03.703906Z,77.17346459076903,39.367,116288755.81733885,2455988.7434459976,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T13:15:03.284008Z,77.17346459076903,39.746,116853452.03389542,2459011.2084738617,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T13:30:02.905827Z,77.17346459076903,40.008,117237706.88531296,2454863.2555226507,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T13:45:03.598323Z,77.17346459076903,39.459,117006365.83732058,2458731.938873704,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-08T14:00:03.482563Z,178.96241419624894,30.266,117743266.20919712,2461024.667812799,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T14:15:03.069386Z,77.17346459076903,38.788,116775697.26081221,2458796.7181087057,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T14:30:03.054863Z,77.17346459076903,40.031,116867906.0985492,2458403.6254034513,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T14:45:03.600414Z,77.17346459076903,39.165,117006746.23613267,2453347.6810334665,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T15:00:03.295509Z,77.17346459076903,39.449,116303009.19218074,2455831.123219498,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T15:15:03.592492Z,77.17346459076903,40.986,116721507.29819256,2453192.046211583,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T15:30:03.257380Z,77.17346459076903,40.75,116904617.9094657,2454054.413488293,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T15:45:03.268444Z,77.17346459076903,40.046,116710757.53999859,2457325.1501019103,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T16:00:03.094559Z,77.17346459076903,39.684,117021236.38805564,2459853.8252548026,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T16:15:03.591478Z,77.17346459076903,40.191,117092913.92109707,2460384.815543194,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T16:30:03.299449Z,77.17346459076903,40.338,115390446.62180823,2450440.539782361,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T16:45:03.110465Z,77.17346459076903,39.921,117158850.29698378,2454394.1675124047,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T17:00:03.697406Z,77.17346459076903,39.389,117314837.39314009,2456571.481734464,
11441,LightBound,"Indianapolis, IN",2020-10-08T17:15:03.233917Z,77.17346459076903,39.917,58392020.01200574,2463339.880017893,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T17:30:03.068709Z,77.17346459076903,39.996,116735923.72183216,2451131.4796674266,
8738,Xiber LLC,"Indianapolis, IN",2020-10-08T17:45:03.721158Z,77.17346459076903,40.112,116415136.16654044,2452699.2220656513,
